Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
hadoop,org.apache.hadoop.yarn.server.nodemanager.api.protocolrecords.impl.pb,TestPBLocalizerRPC,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.nodemanager.api.protocolrecords.impl.pb,TestPBRecordImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 19
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.loghandler,TestNonAggregatingLogHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.loghandler,NonAggregatingLogHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.launcher,TestContainerLaunch,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 43
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.launcher,ContainerLaunch,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 30
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.launcher,ContainerLaunch.ShellScriptBuilder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.launcher,RecoveredContainerLaunch,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.launcher,ContainersLauncher,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.monitor,TestContainersMonitor,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 32
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.monitor,ContainerMetrics,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.monitor,ContainersMonitorImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 13
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager,TestContainerManagerRecovery,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 33
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager,TestNMProxy,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager,TestContainerManager,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 43
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager,BaseContainerManagerTest,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager,TestAuxServices,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager,ContainerManagerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 68
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager,AuxServices,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.container,TestContainer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.container,TestContainer.WrappedContainer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.container,ContainerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,TestLogAggregationService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 55
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,AppLogAggregatorImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.logaggregation,LogAggregationService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 27
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,TestApplication,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.application,ApplicationImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 15
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestResourceLocalizationService,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 59
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestLocalResourcesTrackerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 29
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestContainerLocalizer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 23
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestResourceRetention,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,TestLocalizedResource,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 18
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,LocalResourcesTrackerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,ContainerLocalizer,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
hadoop,org.apache.hadoop.yarn.server.nodemanager.containermanager.localizer,LocalizedResource,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
